D,B,final_L,std_v_tail,std_Omega_tail,regime_label
0.48,1.65,0.999763576133424,0.0019719905976781113,0.0005561230855112349,near_complete_closure
0.5,1.65,0.9996766540114745,0.002819492232597555,0.001308917635508109,near_complete_closure
0.52,1.65,0.9995575226237864,0.0026898747589034423,0.001828632510297029,near_complete_closure
0.54,1.65,0.9993942561075859,0.0027003887849588004,0.0019985317111102935,near_complete_closure
0.56,1.65,0.9991705660997278,0.007222623287173969,0.0021011165092646553,near_complete_closure
0.58,1.65,0.9988641860729095,0.011093985206944608,0.00568112821131281,near_complete_closure
0.6,1.65,0.9984446543685578,0.01102341046682756,0.008927868928722403,near_complete_closure
0.62,1.65,0.9978704774129781,0.011718079793195018,0.00985613354596188,near_complete_closure
0.64,1.65,0.9970853297399012,0.027423580161132582,0.013219896991636546,near_complete_closure
0.66,1.65,0.9960123058746003,0.0659480654151271,0.0224602387541373,limit_cycle_like
0.68,1.65,0.9945461937836586,0.0901559731911614,0.06528679298939123,limit_cycle_like
0.7000000000000001,1.65,0.992545456564276,0.09565078906071411,0.11622635300853584,limit_cycle_like
0.72,1.65,0.9898206137004559,0.09243892241927283,0.1622395143098942,limit_cycle_like
0.74,1.65,0.9861088716798404,0.0883245771743243,0.19966647032874704,limit_cycle_like
0.76,1.65,0.9810470834784015,0.08705436931682645,0.22820656434811265,limit_cycle_like
0.78,1.65,0.9741786048562678,0.08945314180459381,0.2484068451727202,limit_cycle_like
0.8,1.65,0.9649189336926234,0.09478686591278532,0.26073262090491506,limit_cycle_like
0.0,1.7249999999999999,0.9999995532093955,0.0008209831876717016,0.0005705578598350055,near_complete_closure
0.02,1.7249999999999999,0.9999994547791906,0.0006903978519054263,0.0004291395362432583,near_complete_closure
0.04,1.7249999999999999,0.9999993287508457,0.0005826636915561552,0.0003156880188845178,near_complete_closure
0.06,1.7249999999999999,0.9999991665812482,0.00042125237928257827,0.00028895121394757777,near_complete_closure
0.08,1.7249999999999999,0.9999989568312009,0.0003673169413718221,0.00023374476863733328,near_complete_closure
0.1,1.7249999999999999,0.9999986841786935,0.000328881721822723,0.00018029179555660195,near_complete_closure
0.12,1.7249999999999999,0.9999983280666487,0.00024552780016840793,0.0001809884754645692,near_complete_closure
0.14,1.7249999999999999,0.9999978608287046,0.00025494611935028116,0.00014393760700574253,near_complete_closure
0.16,1.7249999999999999,0.9999972451064116,0.00022664914302123355,0.00013307471682748429,near_complete_closure
0.18,1.7249999999999999,0.999996430340133,0.00019135514383070303,0.00013327305816577644,near_complete_closure
0.2,1.7249999999999999,0.999995348039738,0.00019372084027461522,0.0001080652796367146,near_complete_closure
0.22,1.7249999999999999,0.9999939053665579,0.00015880003144169152,0.00012505263457072033,near_complete_closure
0.24,1.7249999999999999,0.9999919763181596,0.00022098288291248978,0.00010270664725805839,near_complete_closure
0.26,1.7249999999999999,0.9999893895893556,0.00020534363741011783,0.00012668155828290413,near_complete_closure
0.28,1.7249999999999999,0.9999859120196889,0.0001969542735306935,0.00011938188344783025,near_complete_closure
0.3,1.7249999999999999,0.9999812261878823,0.00016957982796774604,0.0001318781822850949,near_complete_closure
0.32,1.7249999999999999,0.999974899908217,0.0002942028542091047,0.0001296013621874163,near_complete_closure
0.34,1.7249999999999999,0.9999663443183826,0.0003799708774995213,0.00016831983235637355,near_complete_closure
0.36,1.7249999999999999,0.9999547564713626,0.0003438585987815868,0.00020897472571717741,near_complete_closure
0.38,1.7249999999999999,0.9999390415987597,0.0003133783657069754,0.00021302905803016338,near_complete_closure
0.4,1.7249999999999999,0.9999177078715825,0.0006361578137412201,0.00022249832571316676,near_complete_closure
0.42,1.7249999999999999,0.9998887222209392,0.0009500459141227541,0.00036496229763269364,near_complete_closure
0.44,1.7249999999999999,0.9998493127134735,0.0008974564221867133,0.0005332710540877349,near_complete_closure
0.46,1.7249999999999999,0.9997957019564297,0.0008608419790032466,0.0005423693050718284,near_complete_closure
0.48,1.7249999999999999,0.999722748760634,0.0019178448755036634,0.0005561985711891907,near_complete_closure
0.5,1.7249999999999999,0.9996234569465636,0.002923284107360412,0.001227521891250008,near_complete_closure
0.52,1.7249999999999999,0.9994883006878134,0.0028099036336269533,0.0018522831614052324,near_complete_closure
0.54,1.7249999999999999,0.9993043259183017,0.002755103992410085,0.0019579328364062887,near_complete_closure
0.56,1.7249999999999999,0.9990539581163469,0.0069938333781300235,0.0020726341740190802,near_complete_closure
0.58,1.7249999999999999,0.9987133438421384,0.011216973234740047,0.005361282683523321,near_complete_closure
0.6,1.7249999999999999,0.9982500550787063,0.011105933445149322,0.00883588079266651,near_complete_closure
0.62,1.7249999999999999,0.9976201683799347,0.01175030855191811,0.009546168282987844,near_complete_closure
0.64,1.7249999999999999,0.9967644811058001,0.026081020732544355,0.01290631495336654,near_complete_closure
0.66,1.7249999999999999,0.9956027802782292,0.06429670818550522,0.021009276994593318,limit_cycle_like
0.68,1.7249999999999999,0.9940258625575857,0.08911753270521981,0.062207170149476736,limit_cycle_like
0.7000000000000001,1.7249999999999999,0.991887467940386,0.09516725100956894,0.11201761057057014,limit_cycle_like
0.72,1.7249999999999999,0.9889937079414186,0.09217685883328144,0.15726215290969112,limit_cycle_like
0.74,1.7249999999999999,0.9850780753071006,0.08796363517124949,0.19418070378147456,limit_cycle_like
0.76,1.7249999999999999,0.9797717237858264,0.08637647267409423,0.22241106859788262,limit_cycle_like
0.78,1.7249999999999999,0.9726120233783336,0.08838130603754124,0.24247486076237448,limit_cycle_like
0.8,1.7249999999999999,0.9630217784092694,0.09334078380013987,0.25483524031851124,limit_cycle_like
0.0,1.7999999999999998,0.9999993966045925,0.0008452897694177864,0.0005372878061189599,near_complete_closure
0.02,1.7999999999999998,0.9999992676101513,0.0006473128218615545,0.00043920413153890624,near_complete_closure
0.04,1.7999999999999998,0.9999991032372068,0.0005772403392187001,0.0003139328101172926,near_complete_closure
0.06,1.7999999999999998,0.9999988928143477,0.00044183095312951893,0.00026806022811334004,near_complete_closure
0.08,1.7999999999999998,0.9999986221085179,0.0003450149765401362,0.00023887411855549596,near_complete_closure
0.1,1.7999999999999998,0.9999982721337536,0.0003287195892806492,0.0001764351068285738,near_complete_closure
0.12,1.7999999999999998,0.999997817552083,0.0002511354278666068,0.00016995430858259515,near_complete_closure
0.14,1.7999999999999998,0.9999972244812688,0.00023575669619585284,0.00014988780909343735,near_complete_closure
0.16,1.7999999999999998,0.9999964474724555,0.00023691018724980134,0.0001226759918097795,near_complete_closure
0.18,1.7999999999999998,0.9999954253929905,0.00018718844366553912,0.00013316349537072667,near_complete_closure
0.2,1.7999999999999998,0.9999940758995557,0.00019334162917028242,0.00010618527094002159,near_complete_closure
0.22,1.7999999999999998,0.9999922880301334,0.00015453994234785668,0.00011911143367094969,near_complete_closure
0.24,1.7999999999999998,0.9999899121463621,0.00020938691156755006,0.00010502914129556066,near_complete_closure
0.26,1.7999999999999998,0.999986746148945,0.00022114105041841215,0.00011690124174677447,near_complete_closure
0.28,1.7999999999999998,0.9999825167001594,0.00019784787739577487,0.00012432388493742078,near_complete_closure
0.3,1.7999999999999998,0.9999768539482656,0.000175835444157403,0.00012276571491466446,near_complete_closure
0.32,1.7999999999999998,0.9999692574891197,0.00027321271599028377,0.0001329282820363247,near_complete_closure
0.34,1.7999999999999998,0.9999590499984149,0.00040245805822783706,0.00015210413039809558,near_complete_closure
0.36,1.7999999999999998,0.9999453138901152,0.00036923099199397564,0.00021468718456229307,near_complete_closure
0.38,1.7999999999999998,0.9999268058454049,0.0003351236975060214,0.00020576227377006569,near_complete_closure
0.4,1.7999999999999998,0.9999018422107282,0.0006091775843943935,0.00022637267760194113,near_complete_closure
0.42,1.7999999999999998,0.9998681435250842,0.000992748026328146,0.0003330873699845842,near_complete_closure
0.44,1.7999999999999998,0.9998226220353928,0.0009640615017819597,0.0005435084445329566,near_complete_closure
0.46,1.7999999999999998,0.999761095704113,0.000910344623607038,0.0005372033521506117,near_complete_closure
0.48,1.7999999999999998,0.9996779077534174,0.001865517626466722,0.0005613278078071165,near_complete_closure
0.5,1.7999999999999998,0.9995654109030022,0.0030116584143244146,0.0011483981151596495,near_complete_closure
0.52,1.7999999999999998,0.9994132591760947,0.0029365230366402814,0.0018677161350824265,near_complete_closure
0.54,1.7999999999999998,0.9992074651697543,0.0028333863927994386,0.0019280029988369058,near_complete_closure
0.56,1.7999999999999998,0.9989291681349772,0.006776773962059075,0.002056391651219427,near_complete_closure
0.58,1.7999999999999998,0.998552941727748,0.011311502298484533,0.005061565188234399,near_complete_closure
0.6,1.7999999999999998,0.9980444303967819,0.011213200103746193,0.008731999895310674,near_complete_closure
0.62,1.7999999999999998,0.9973573391736756,0.011792870314872576,0.009282155943038389,near_complete_closure
0.64,1.7999999999999998,0.9964296660971321,0.024854091448657946,0.012604520750396652,near_complete_closure
0.66,1.7999999999999998,0.9951780369353619,0.06270909638703673,0.01971001798380231,limit_cycle_like
0.68,1.7999999999999998,0.9934894999507489,0.08809144147683926,0.05935788641402715,limit_cycle_like
0.7000000000000001,1.7999999999999998,0.9912133132053316,0.09467430198625403,0.10809099294690656,limit_cycle_like
0.72,1.7999999999999998,0.9881514169792921,0.09190965128263605,0.1526008485594978,limit_cycle_like
0.74,1.7999999999999998,0.9840341603637677,0.0876210694578674,0.18903253134111866,limit_cycle_like
0.76,1.7999999999999998,0.9784878624770206,0.08574766209481424,0.21696459399013787,limit_cycle_like
0.78,1.7999999999999998,0.9710440532434534,0.08738617082214693,0.236892866355289,limit_cycle_like
0.8,1.7999999999999998,0.9611323796118417,0.09199252690544564,0.24927875931954194,limit_cycle_like
0.0,1.875,0.9999991997198118,0.0008830150071900569,0.0005011248068861194,near_complete_closure
0.02,1.875,0.9999990335084528,0.0006293428981224438,0.0004325226950406926,near_complete_closure
0.04,1.875,0.9999988226266434,0.0005500119035817161,0.00032427128575823885,near_complete_closure
0.06,1.875,0.9999985539321196,0.00046088270359395726,0.0002497652891832402,near_complete_closure
0.08,1.875,0.999998209977112,0.00033795382968862514,0.00023481058288387372,near_complete_closure
0.1,1.875,0.9999977675754937,0.0003163571485502235,0.00018104330258166836,near_complete_closure
0.12,1.875,0.9999971959175268,0.0002628161947529413,0.00015676791338348236,near_complete_closure
0.14,1.875,0.9999964540307666,0.00021755554331554693,0.00015284209936523434,near_complete_closure
0.16,1.875,0.99999548729985,0.0002389764304456923,0.00011775741664686624,near_complete_closure
0.18,1.875,0.9999942227085465,0.00019229883952354458,0.0001282919323952136,near_complete_closure
0.2,1.875,0.9999925624489641,0.00018829237354550522,0.00010889197286115357,near_complete_closure
0.22,1.875,0.9999903754254796,0.0001576135592247336,0.00011083526293849782,near_complete_closure
0.24,1.875,0.9999874858726574,0.00019294457889590128,0.00010863537830642824,near_complete_closure
0.26,1.875,0.9999836578747288,0.00023472835467060928,0.00010665702173967528,near_complete_closure
0.28,1.875,0.999978574296559,0.00020316098769255803,0.00012778730905040167,near_complete_closure
0.3,1.875,0.9999718084905342,0.0001855611870333843,0.00011576554916946915,near_complete_closure
0.32,1.875,0.9999627865526746,0.0002523219749598063,0.0001348667451049471,near_complete_closure
0.34,1.875,0.9999507364256776,0.00041857060756409056,0.00013750991664360893,near_complete_closure
0.36,1.875,0.9999346186479233,0.000399816541635525,0.00021684891690014756,near_complete_closure
0.38,1.875,0.9999130330294076,0.0003625784414267498,0.00020281223960447208,near_complete_closure
0.4,1.875,0.9998840944781544,0.000585400957701631,0.00022947167195861727,near_complete_closure
0.42,1.875,0.9998452663667887,0.001026469617116911,0.00030341230143062994,near_complete_closure
0.44,1.875,0.9997931337559827,0.001034416490321063,0.0005484629555005428,near_complete_closure
0.46,1.875,0.9997230982847084,0.0009694681554234971,0.0005378768643218222,near_complete_closure
0.48,1.875,0.9996289755588147,0.0018182268509739463,0.0005687618422933818,near_complete_closure
0.5,1.875,0.999502456141888,0.0030853936879753074,0.0010732996349388782,near_complete_closure
0.52,1.875,0.9993323670374084,0.003067365646525282,0.0018749507242783192,near_complete_closure
0.54,1.875,0.9991036859437482,0.002928051839216411,0.0019081017609116405,near_complete_closure
0.56,1.875,0.9987962695199427,0.00657388500135782,0.0020479210801170405,near_complete_closure
0.58,1.875,0.9983831347967581,0.011380564217891121,0.004781909417623594,near_complete_closure
0.6,1.875,0.997828040313755,0.01133912485569617,0.008618020550664823,near_complete_closure
0.62,1.875,0.9970823831736153,0.011842478736006502,0.00905760652660028,near_complete_closure
0.64,1.875,0.9960814404018686,0.02373363492554226,0.012313667623975658,near_complete_closure
0.66,1.875,0.9947388133485274,0.06118261744281982,0.018544359964462034,limit_cycle_like
0.68,1.875,0.9929380393464973,0.08707903258181082,0.05671471095389539,limit_cycle_like
0.7000000000000001,1.875,0.9905241387640946,0.09417413293396834,0.10441817494781395,limit_cycle_like
0.72,1.875,0.9872950875807389,0.09163780376297083,0.14822460780017918,limit_cycle_like
0.74,1.875,0.9829785838397009,0.08729411509352983,0.18418930085908833,limit_cycle_like
0.76,1.875,0.9771969494419082,0.08516186807323414,0.2118338189607903,limit_cycle_like
0.78,1.875,0.9694760714104252,0.0864590837976684,0.23162796092318624,limit_cycle_like
0.8,1.875,0.9592518634799693,0.090731827556069,0.2440314876491392,limit_cycle_like
0.0,1.95,0.9999989557816858,0.0009024111296544035,0.00048062260173409223,near_complete_closure
0.02,1.95,0.9999987448579613,0.0006417962817978609,0.00041112756243862184,near_complete_closure
0.04,1.95,0.9999984783125089,0.0005161468957638595,0.00033394985282878713,near_complete_closure
0.06,1.95,0.9999981401508506,0.0004656064556514041,0.00024205858533509565,near_complete_closure
0.08,1.95,0.9999977092569193,0.00034725250667609343,0.00022281463644452208,near_complete_closure
0.1,1.95,0.9999971576846766,0.0002985769446629887,0.00018764572402992915,near_complete_closure
0.12,1.95,0.9999964484385118,0.00027149765393574864,0.00014671883729531392,near_complete_closure
0.14,1.95,0.9999955325458201,0.00020723478657163512,0.00015068180904596125,near_complete_closure
0.16,1.95,0.9999943450956655,0.0002321086089298241,0.00011857939339685405,near_complete_closure
0.18,1.95,0.9999927998231248,0.0002031362143901826,0.00012016681099760485,near_complete_closure
0.2,1.95,0.9999907818043191,0.00018197707120229522,0.00011301253272754088,near_complete_closure
0.22,1.95,0.9999881377787708,0.00016372448027137247,0.00010262545816014027,near_complete_closure
0.24,1.95,0.9999846633416811,0.0001751861267830505,0.00011104676515364255,near_complete_closure
0.26,1.95,0.9999800857122307,0.00024345177311107586,9.81164690634921e-05,near_complete_closure
0.28,1.95,0.9999740403410682,0.0002139749971087343,0.00012848750337002136,near_complete_closure
0.3,1.95,0.9999660394939109,0.00019655362883240634,0.00011222329624778115,near_complete_closure
0.32,1.95,0.999955430619638,0.00023476199014709338,0.00013464944193937085,near_complete_closure
0.34,1.95,0.9999413408346255,0.0004281332108442243,0.00012608597356121354,near_complete_closure
0.36,1.95,0.9999226018174995,0.00043387083536903744,0.00021524660543109208,near_complete_closure
0.38,1.95,0.9998976486459332,0.0003936469229985415,0.00020416865347979118,near_complete_closure
0.4,1.95,0.9998643858379673,0.0005675417485542082,0.0002311931654261543,near_complete_closure
0.42,1.95,0.9998200095924076,0.00105184598854757,0.000277408014668456,near_complete_closure
0.44,1.95,0.9997607673956571,0.0011065793853352877,0.0005482724853871464,near_complete_closure
0.46,1.95,0.9996816343546565,0.0010348169466775129,0.000543771473127664,near_complete_closure
0.48,1.95,0.9995758883012512,0.0017784217662363201,0.0005768637020051374,near_complete_closure
0.5,1.95,0.9994345485220597,0.0031457139856462483,0.0010035424825872352,near_complete_closure
0.52,1.95,0.9992456102186724,0.0032001872188542053,0.0018744713303384991,near_complete_closure
0.54,1.95,0.9989930178849795,0.0030336751167161034,0.0018971403043891181,near_complete_closure
0.56,1.95,0.9986553526704857,0.0063868604738067615,0.002044112998037736,near_complete_closure
0.58,1.95,0.9982040930568615,0.011427098689575645,0.004521955363101014,near_complete_closure
0.6,1.95,0.9976011550658307,0.011478419633713214,0.008495691073987089,near_complete_closure
0.62,1.95,0.9967956955266671,0.011896986490494156,0.008866665615666668,near_complete_closure
0.64,1.95,0.9957203499320205,0.02271131049949249,0.012033226054033466,near_complete_closure
0.66,1.95,0.9942858222459433,0.05971468965306782,0.017496770552519254,limit_cycle_like
0.68,1.95,0.992372367891301,0.0860812877964498,0.054256721924017474,limit_cycle_like
0.7000000000000001,1.95,0.9898210172110631,0.09366859718315637,0.10097459863318527,limit_cycle_like
0.72,1.95,0.9864259658388118,0.09136183315883867,0.1441065071216706,limit_cycle_like
0.74,1.95,0.9819126800144102,0.08698051883243126,0.1796226092874157,limit_cycle_like
0.76,1.95,0.9759002861283788,0.08461397740674514,0.2069897044038015,limit_cycle_like
0.78,1.95,0.9679092779222341,0.08559265891921637,0.22665141945640171,limit_cycle_like
0.8,1.95,0.9573811866033718,0.08954981547593116,0.23906574268173936,limit_cycle_like
0.0,2.025,0.9999986575150243,0.0008912490761806875,0.0004815135440812093,near_complete_closure
0.02,2.025,0.9999983935041523,0.0006682166550714241,0.0003848278059982225,near_complete_closure
0.04,2.025,0.9999980611257524,0.0004931149625389218,0.00033453185478543135,near_complete_closure
0.06,2.025,0.9999976411122175,0.0004535608081310267,0.00024523035967957777,near_complete_closure
0.08,2.025,0.9999971081855115,0.00036362207327605495,0.0002077476510745852,near_complete_closure
0.1,2.025,0.9999964290507489,0.00028437572203021905,0.00019078921252904253,near_complete_closure
0.12,2.025,0.9999955597937769,0.0002725711044833526,0.00014301183041696928,near_complete_closure
0.14,2.025,0.999994442508996,0.0002068775569592706,0.00014391261635020278,near_complete_closure
0.16,2.025,0.9999930008210483,0.00021850660940193962,0.00012244464366874407,near_complete_closure
0.18,2.025,0.9999911337993883,0.0002143475828123667,0.00011120332757863513,near_complete_closure
0.2,2.025,0.9999887077137152,0.00017827991678122788,0.00011584009452428272,near_complete_closure
0.22,2.025,0.9999855450955797,0.00016937554319116784,9.668131221247237e-05,near_complete_closure
0.24,2.025,0.9999814103898517,0.00015965632435918406,0.00011106499297046473,near_complete_closure
0.26,2.025,0.9999759909001014,0.000246323508658541,9.275138062949958e-05,near_complete_closure
0.28,2.025,0.9999688710562025,0.0002293639011663865,0.00012615052277680492,near_complete_closure
0.3,2.025,0.9999594978291738,0.00020818760563657169,0.00011225947075348139,near_complete_closure
0.32,2.025,0.9999471350414103,0.00022310040485653895,0.0001323508248688179,near_complete_closure
0.34,2.025,0.99993080309515,0.00043177347739859005,0.00011863368755590539,near_complete_closure
0.36,2.025,0.9999091980940172,0.0004693826329344318,0.00021019147157830468,near_complete_closure
0.38,2.025,0.9998805829615739,0.0004272586493206111,0.0002089310473671184,near_complete_closure
0.4,2.025,0.99984264354861,0.0005574802293123417,0.00023160522385129532,near_complete_closure
0.42,2.025,0.9997922996793485,0.0010699364489062352,0.0002561110979351098,near_complete_closure
0.44,2.025,0.999725451796296,0.001178770905485254,0.0005434272651739742,near_complete_closure
0.46,2.025,0.9996366395856314,0.0011041251143754653,0.0005537869521420092,near_complete_closure
0.48,2.025,0.9995185947517622,0.0017478109897030305,0.0005848049801397982,near_complete_closure
0.5,2.025,0.9993616580421952,0.0031940727692460046,0.0009400717620224274,near_complete_closure
0.52,2.025,0.9991529899037743,0.003333003582725782,0.0018670143659147418,near_complete_closure
0.54,2.025,0.998875505947121,0.0031463047418961313,0.0018937752617429722,near_complete_closure
0.56,2.025,0.9985065222284809,0.006216782371443097,0.002042890357648702,near_complete_closure
0.58,2.025,0.9980159984067298,0.01145389630404857,0.004281138935252704,near_complete_closure
0.6,2.025,0.9973640519902505,0.011626609193347506,0.008366642367221018,near_complete_closure
0.62,2.025,0.9964976703904711,0.011955008358442694,0.008704122018823498,near_complete_closure
0.64,2.025,0.9953469284605053,0.021779495495777894,0.011762855684188294,near_complete_closure
0.66,2.025,0.993819750497291,0.05830279083519025,0.016553840456492837,limit_cycle_like
0.68,2.025,0.991793328232021,0.08509891114014036,0.05196575493160287,limit_cycle_like
0.7000000000000001,2.025,0.9891049519317324,0.09315926680761687,0.09773885636484025,limit_cycle_like
0.72,2.025,0.9855452045504111,0.0910822506083984,0.14022303077837536,limit_cycle_like
0.74,2.025,0.9808376715735203,0.08667843261022591,0.17530761732948788,limit_cycle_like
0.76,2.025,0.9745990430280485,0.08409964874519024,0.2024068109939414,limit_cycle_like
0.78,2.025,0.966344719220619,0.08478055401328241,0.221938033264203,limit_cycle_like
0.8,2.025,0.9555211576438238,0.08843879192655464,0.23435721645189467,limit_cycle_like
0.0,2.1,0.999998297184218,0.0008561839306921908,0.0004947151185016646,near_complete_closure
0.02,2.1,0.9999979707980545,0.0006882047411318051,0.00036512113887601094,near_complete_closure
0.04,2.1,0.9999975613774575,0.0004903467639142247,0.00032441415560093755,near_complete_closure
0.06,2.1,0.9999970459287544,0.00043022089666608815,0.0002531426780795218,near_complete_closure
0.08,2.1,0.9999963944747234,0.0003763924269835483,0.00019546622934349443,near_complete_closure
0.1,2.1,0.99999556774541,0.00028028306280182704,0.00018822703695874036,near_complete_closure
0.12,2.1,0.9999945141545504,0.0002660715067047625,0.00014508059875432839,near_complete_closure
0.14,2.1,0.9999931659179967,0.00021322248681936008,0.00013467114544057392,near_complete_closure
0.16,2.1,0.9999914340030788,0.00020202973867624295,0.0001261062080863905,near_complete_closure
0.18,2.1,0.9999892013544773,0.00022182806905526796,0.00010389330165648804,near_complete_closure
0.2,2.1,0.9999863137059931,0.000179829571728869,0.00011597937330929328,near_complete_closure
0.22,2.1,0.9999825673281844,0.00017303328401544407,9.418382651155184e-05,near_complete_closure
0.24,2.1,0.9999776930247727,0.00014915692731813808,0.00010855223631030818,near_complete_closure
0.26,2.1,0.9999713351537134,0.00024355446244856956,9.085381047599458e-05,near_complete_closure
0.28,2.1,0.9999630235484658,0.0002472341452168285,0.00012114290283822902,near_complete_closure
0.3,2.1,0.9999521357567728,0.00022079479589546045,0.00011491822790815567,near_complete_closure
0.32,2.1,0.9999378471743575,0.00021878248878326264,0.00012855063182838045,near_complete_closure
0.34,2.1,0.9999190658486791,0.00043061049029958977,0.00011505033586957902,near_complete_closure
0.36,2.1,0.9998943458810148,0.0005045439634313903,0.00020228698110321818,near_complete_closure
0.38,2.1,0.9998617710285793,0.00046290649630962894,0.00021577784012199474,near_complete_closure
0.4,2.1,0.9998188008663383,0.0005561481460415701,0.00023114586280074145,near_complete_closure
0.42,2.1,0.9997620704670771,0.0010820246530263708,0.0002400686115408557,near_complete_closure
0.44,2.1,0.9996871246360595,0.0012495139279382814,0.0005345995125541222,near_complete_closure
0.46,2.1,0.9995880599277884,0.0011759204466997915,0.0005666368972511397,near_complete_closure
0.48,2.1,0.999457055312696,0.0017274110495686776,0.000592283399401796,near_complete_closure
0.5,2.1,0.9992837674617548,0.0032320111272618616,0.0008835142882484773,near_complete_closure
0.52,2.1,0.9990545207189894,0.0034641561065483946,0.0018534313315838496,near_complete_closure
0.54,2.1,0.9987512083846044,0.0032631276023668233,0.0018965701586933965,near_complete_closure
0.56,2.1,0.9983498947244192,0.006064228086055989,0.002042923880598711,near_complete_closure
0.58,2.1,0.9978190419999042,0.011463548520487142,0.004058758114787458,near_complete_closure
0.6,2.1,0.9971170130349339,0.011779986008895337,0.008232353704095396,near_complete_closure
0.62,2.1,0.9961886987384366,0.012015660234878996,0.008565391357183769,near_complete_closure
0.64,2.1,0.994961695898631,0.020931201379766975,0.011502319975220804,stable_quasi_closure
0.66,2.1,0.9933412585079364,0.05694447850883463,0.015703927272099197,limit_cycle_like
0.68,2.1,0.9912017201197119,0.08413238418471028,0.04982595867195421,limit_cycle_like
0.7000000000000001,2.1,0.9883768815217714,0.09264747459159788,0.09469219196218523,limit_cycle_like
0.72,2.1,0.9846538699951599,0.09079954782353157,0.13655353590137195,limit_cycle_like
0.74,2.1,0.9797546795681269,0.08638633427074223,0.17122249511755724,limit_cycle_like
0.76,2.1,0.9732942748074842,0.08361517578199101,0.1980627461779618,limit_cycle_like
0.78,2.1,0.9647833081651412,0.0840172934543592,0.21746557387699617,limit_cycle_like
0.8,2.1,0.9536724564147433,0.08739204136933297,0.22988445974758182,limit_cycle_like
0.0,2.175,0.9999978666322906,0.0008152238584986702,0.0005064558591693472,near_complete_closure
0.02,2.175,0.9999974676452914,0.0006902502010445564,0.00035874517735755393,near_complete_closure
0.04,2.175,0.9999969689093082,0.0005040305814111625,0.0003071856864960716,near_complete_closure
0.06,2.175,0.9999963432340888,0.000405310225332549,0.0002589569398741013,near_complete_closure
0.08,2.175,0.9999955553667343,0.00037926312306832915,0.00018996721317991006,near_complete_closure
0.1,2.175,0.9999945593925041,0.0002867630753786487,0.0001805337315967823,near_complete_closure
0.12,2.175,0.9999932952711027,0.0002552413944345631,0.00014968094643121835,near_complete_closure
0.14,2.175,0.9999916843850967,0.00022098611677774196,0.00012576240215402738,near_complete_closure
0.16,2.175,0.999989623842929,0.00018705935011585268,0.0001274382383348529,near_complete_closure
0.18,2.175,0.9999869789784677,0.0002235474543940992,9.992229142576419e-05,near_complete_closure
0.2,2.175,0.9999835732238341,0.00018683014316156629,0.00011319998888543941,near_complete_closure
0.22,2.175,0.9999791745249499,0.00017490340834694913,9.488223453496402e-05,near_complete_closure
0.24,2.175,0.9999734775839088,0.000144948262407248,0.00010407187969510597,near_complete_closure
0.26,2.175,0.9999660808321389,0.00023613835589464453,9.158266621655236e-05,near_complete_closure
0.28,2.175,0.9999564559696458,0.00026535299646036025,0.00011420254007636994,near_complete_closure
0.3,2.175,0.9999439070799611,0.00023501528493057603,0.00011878951186134052,near_complete_closure
0.32,2.175,0.999927516519679,0.00022187861385855403,0.00012407896653375205,near_complete_closure
0.34,2.175,0.999906074613309,0.00042602949421500575,0.00011448325473875278,near_complete_closure
0.36,2.175,0.9998779873267015,0.0005379569096052101,0.0001922759295841828,near_complete_closure
0.38,2.175,0.9998411526484754,0.0005002940803522856,0.00022339347851291233,near_complete_closure
0.4,2.175,0.999792796897863,0.000563558803912135,0.00023040479231650922,near_complete_closure
0.42,2.175,0.9997292628543081,0.0010894831282332908,0.00022930432559397596,near_complete_closure
0.44,2.175,0.9996457319462146,0.0013176694655995555,0.0005225353333205763,near_complete_closure
0.46,2.175,0.9995358509606822,0.0012492343153453719,0.0005810755196212609,near_complete_closure
0.48,2.175,0.9993912410396688,0.0017176161309102765,0.000599303113142355,near_complete_closure
0.5,2.175,0.9992008710403756,0.003261064932722186,0.000834215548671938,near_complete_closure
0.52,2.175,0.9989502292150538,0.003592317856486772,0.0018346042174621265,near_complete_closure
0.54,2.175,0.9986201948779854,0.0033821710336334005,0.0019041190354925864,near_complete_closure
0.56,2.175,0.9981855965434752,0.005929357929618197,0.0020434074752423955,near_complete_closure
0.58,2.175,0.9976134220114534,0.01145842478637774,0.0038540193916539924,near_complete_closure
0.6,2.175,0.9968603225953058,0.01193553760027196,0.008094141965062447,near_complete_closure
0.62,2.175,0.995869166666572,0.012078380152381258,0.008446484008361099,near_complete_closure
0.64,2.175,0.9945651573636085,0.020159995857366296,0.011251437394134466,stable_quasi_closure
0.66,2.175,0.9928509800441769,0.055637400095168855,0.014936870409116646,limit_cycle_like
0.68,2.175,0.9905983019765934,0.08318201983134754,0.04782343611604657,limit_cycle_like
0.7000000000000001,2.175,0.9876376841122627,0.09213435018971451,0.09181809509875871,limit_cycle_like
0.72,2.175,0.9837529486183189,0.09051419511629741,0.1330798170372188,limit_cycle_like
0.74,2.175,0.9786647323357605,0.08610296014547016,0.16734796837869972,limit_cycle_like
0.76,2.175,0.9719869329216912,0.08315737620353801,0.19393771110398883,limit_cycle_like
0.78,2.175,0.9632258412676775,0.08329812362501164,0.21321435372266065,limit_cycle_like
0.8,2.175,0.951835650514114,0.08640368104359641,0.225628461047783,limit_cycle_like
